@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement-V'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute HMean numeric
@attribute SMean numeric
@attribute Vmean numeric
@attribute MeanGray numeric
@attribute Eccentricity numeric
@attribute Ellipcity numeric
@attribute Orientation numeric
@attribute 'Amount of touching pixels' numeric
@attribute 'Amount of Skin' numeric
@attribute 'Number of touched corners' numeric
@attribute 'Hue std' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute CentroideX numeric
@attribute CentroideY numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Areacara numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.47549,0.341563,17.183312,107.364099,218.088646,0.650315,0.174622,0.493751,-0.047583,0,0.401227,1,29.162679,2776.819551,0.086264,448,319,17.230306,8.381185,63.15481,36.284505,0,Pornografico
0.696582,0.543618,24.684823,97.512764,179.562965,0.587407,0.310454,0.214081,1.550391,0,58.736132,0,49.635977,855.570634,0.281138,306,161,5.330892,1.847982,46.921252,8.391276,0,NoPornografico
0.321019,0.412616,124.277819,128.91457,139.949697,0.369585,0.375918,0.469014,0.698008,0,100,0,56.004919,4109.013419,0.071529,198,277,31.28418,5.764811,41.04816,36.150065,0,NoPornografico
0.646652,0.754917,59.875581,171.451403,78.937731,0.655012,0.979263,0.828443,-0.188387,0,30.759961,1,78.049165,953.019336,0.219783,528,442,5.170898,4.073405,22.548779,17.28776,0,NoPornografico
0.584967,0.725217,23.075091,110.420479,153.502687,0.561946,0.56961,0.193506,1.022247,0,69.237652,0,38.67028,419.948268,0.261971,427,152,1.196777,0.135742,26.289636,1.81901,0,NoPornografico
0.594442,0.535607,23.920362,128.33362,96.160891,0.424559,1.301959,0.580572,0.733897,0,18.502017,0,22.410781,406.007143,0.28675,498,77,1.224447,1.169108,25.617537,6.940755,0,NoPornografico
0.293244,0.59911,65.192592,90.366967,108.702369,0.284445,0.665557,0.41197,1.252459,0,49.903908,0,49.846138,843.587878,0.113366,65,328,2.089844,0.610026,28.104742,4.573242,0,NoPornografico
0.449319,0.41495,15.512897,70.687889,167.33446,0.42825,0.366203,0.338222,0.475942,0,1.90257,0,18.426441,6183.922148,0.03564,281,183,35.30485,0.861491,53.187861,36.273438,0,Pornografico
0.404935,0.759404,18.903473,129.629954,143.517978,0.487363,0.395024,0.137148,-1.146136,0,41.118328,0,30.352843,4671.37085,0.071375,329,176,40.346029,2.661621,54.449265,49.704427,0,Pornografico
0.525362,0.480296,14.387449,145.697602,135.887146,0.610435,0.731251,0.313045,1.029562,0,31.246488,0,25.816448,7351.583187,0.033703,409,205,47.184082,6.605794,59.092853,58.076172,0,Pornografico
0.575133,0.464688,12.236092,144.274235,128.104651,0.589281,0.323514,0.394515,-0.854731,0,22.089699,0,15.349373,5136.48059,0.072944,325,300,49.852702,4.514974,58.499654,57.100586,0,Pornografico
0.269941,0.35822,25.365458,71.0901,167.347336,0.22573,0.273951,0.514284,0.321751,0,26.345291,0,24.28039,574.551299,0.112584,63,113,0.962728,0.365234,15.578012,4.355469,0,NoPornografico
0.615814,0.677421,39.935897,86.587427,161.720266,0.644578,0.3373,0.450341,1.352127,0,16.44921,0,57.722239,786.759451,0.158899,94,208,2.547852,2.277018,28.630102,16.516276,0,NoPornografico
0.253008,0.437248,12.67432,56.485944,162.121424,0.278061,2.010596,0.444108,1.057907,0,1.141888,0,28.102145,1048.967604,0.088549,299,357,2.523926,1.469727,34.655829,14.990234,0,Pornografico
0.302477,0.18258,15.523224,62.309085,175.419205,0.331263,0.194259,0.342299,0.294235,0,3.821505,0,32.42627,2890.559667,0.041899,282,311,9.068522,3.276855,39.439613,17.931315,0,Pornografico
0.32664,0.346122,21.123079,66.492921,163.078776,0.406408,1.87406,0.619465,0.186614,0,2.823949,0,40.748071,2450.285497,0.050487,404,365,7.852051,2.879232,36.832353,22.547526,0,Pornografico
0.503629,0.557674,11.431478,93.572173,151.340544,0.511144,0.573643,0.389801,0.605545,0,5.114569,0,21.164698,2135.557575,0.118533,212,267,14.003255,5.263184,56.950635,36.674154,0,Pornografico
0.405841,0.564336,134.664992,56.440699,216.701334,0.413776,0.8331,0.478008,0.088525,0,23.736942,1,69.976085,754.090404,0.196931,575,237,2.900879,2.468587,42.288888,14.458333,0,NoPornografico
0.712091,0.360876,22.769188,99.489267,160.65947,0.664363,1.839121,0.686005,1.394857,0,51.598347,0,32.49664,744.416306,0.238331,478,141,3.421224,1.63265,38.019079,6.85319,0,NoPornografico
0.491188,0.630464,46.89954,126.797478,131.029677,0.544607,0.437458,0.599189,1.234829,0,4.71802,0,64.624835,2445.4987,0.140907,375,367,21.829102,2.78597,52.936246,44.822917,0.214974,Pornografico
0.538492,0.555712,18.018193,89.580705,184.295456,0.572495,0.400553,0.604992,-0.863429,0,3.099121,1,21.364513,2029.484415,0.145547,456,225,15.528971,2.619629,45.862869,23.489583,0,Pornografico
0.467048,0.71104,37.851086,90.412279,170.441714,0.400307,0.595477,0.784378,-0.015809,0,48.067879,1,44.763682,1594.607214,0.09328,410,407,6.144206,6.092448,33.567778,13.427734,0,NoPornografico
0.476275,0.514699,48.611621,102.959979,127.316571,0.445961,0.838086,0.583334,1.38199,0,32.655397,0,49.773429,729.570634,0.194431,349,340,2.680827,2.486979,36.579859,8.530924,0,NoPornografico
0.705143,0.627863,14.169452,65.23824,224.130895,0.704892,1.31658,0.325571,0.658806,0,0.238675,0,15.452692,1262.506709,0.375555,320,353,15.506348,10.047038,67.486149,32.53776,0,Pornografico
0.579487,0.498251,11.404204,100.724449,190.883846,0.647244,0.625324,0.676451,1.429944,0,34.124343,0,18.072061,743.972655,0.200348,386,154,2.872559,1.656087,44.645669,9.780599,0,NoPornografico
0.632663,0.459426,20.543177,122.125657,222.500043,0.637236,0.28422,0.398915,-1.304544,0,0.088799,0,40.924876,741.730014,0.324459,232,213,4.624023,1.986328,32.865427,16.581055,0,Pornografico
0.395025,0.459602,33.917572,50.595895,210.085938,0.37357,0.894655,0.381597,0.814925,0,0.137451,0,54.964839,2063.775829,0.068885,272,293,7.600098,4.886393,36.893224,19.510417,0,Pornografico
0.60159,0.771176,27.319683,116.663809,191.145556,0.54746,0.799506,0.301793,0.923404,0,40.739428,0,41.246691,356.83557,0.32474,266,71,1.071126,0.610514,16.471392,2.755859,0,NoPornografico
0.396127,0.525746,35.917907,93.044422,156.588503,0.385469,0.513062,0.466819,0.3274,0,56.802049,0,52.928046,3521.062192,0.036342,308,184,11.671549,6.374837,40.645615,22.746094,0,NoPornografico
0.363283,0.29846,63.485134,64.445881,159.681852,0.341877,0.241588,0.171338,0.900275,0,3.817448,0,72.208924,7908.804758,0.01783,329,245,28.889648,0.801758,44.33893,31.976563,0.138766,Pornografico
0.369883,0.47802,45.63681,61.884082,164.057867,0.366506,1.704053,0.599149,0.737815,0,2.502008,0,62.735091,3586.147545,0.037949,258,262,12.642415,5.57194,37.631352,24.139974,0,Pornografico
0.766502,0.354347,12.663035,95.106346,172.79559,0.748755,0.75809,0.212428,-1.135829,0,0.256454,0,13.696216,2124.413347,0.172721,295,334,20.192546,1.11735,52.24178,24.200846,0.017832,Pornografico
0.372818,0.432207,58.025092,68.355917,146.216002,0.395039,0.480171,0.224562,0.432408,0,1.813203,0,70.339887,2908.711904,0.067383,221,346,14.768066,1.322266,38.895859,19.79362,0,Pornografico
0.338477,0.247537,57.724738,56.096538,134.920546,0.298427,0.489703,0.36353,0.091003,0,2.269781,0,66.718441,2887.079436,0.101779,339,308,21.975749,2.586751,48.313303,20.639648,0,Pornografico
0.685342,0.60276,30.623096,114.575656,157.885536,0.661976,0.033333,0.527287,-1.570796,0,23.055935,0,41.66428,366.208153,0.43155,283,149,1.499186,0.927572,50.424474,6.442383,0,NoPornografico
0.354815,0.600557,36.215188,42.372065,186.282799,0.318358,0.6984,0.359482,-1.413568,0,2.322089,0,53.038446,3274.584053,0.082075,274,249,22.797689,8.066406,50.021785,31.274089,0,Pornografico
0.591108,0.584407,25.789985,49.582895,191.955344,0.470164,1.769677,0.505499,0.951657,0,2.158747,0,47.170366,2355.90072,0.158177,325,275,22.741862,2.110677,75.160514,24.535482,0,Pornografico
0.529269,0.35812,24.18991,48.103258,215.809462,0.471383,0.527484,0.032469,-0.461836,0,3.276595,0,41.154718,4537.610532,0.069087,332,280,36.848307,2.076335,61.926743,34.376302,0.213642,Pornografico
0.67334,0.65356,36.684803,93.267056,169.649267,0.579191,0.248159,0.103659,-1.203622,0,58.531846,0,48.254632,584.859956,0.306994,329,81,2.720215,0.894368,13.729319,4.523112,0,NoPornografico
0.522086,0.54517,18.527614,90.132065,193.518961,0.524439,0.411156,0.296371,0.137341,0,3.078967,0,23.350599,4085.377993,0.098768,343,325,42.702311,3.722656,61.270726,45.216146,0,Pornografico
0.539778,0.668365,109.00753,154.125023,201.249683,0.545863,0.177964,0.266559,1.570796,0,47.723487,0,80.20299,1248.180808,0.093533,322,107,3.77474,1.969238,50.883469,8.207682,0,NoPornografico
0.49226,0.67846,40.694876,105.363415,133.657575,0.513623,0.686098,0.293304,-1.352375,0,100,1,55.727035,6124.411614,0.050479,334,223,49.046712,2.967448,58.52189,51.362305,0,NoPornografico
0.711825,0.775806,20.902574,103.789706,151.317279,0.717647,0.283214,0.458373,1.480136,0,5.568075,0,27.856798,185.539105,0.678972,248,300,0.605469,0.548014,43.037686,11.411784,4.341501,NoPornografico
0.506139,0.475876,71.637094,91.928344,129.911081,0.436385,0.659158,0.501228,1.192369,0,54.571865,1,70.286937,1213.678282,0.171914,504,359,6.559733,3.249674,54.425061,12.997721,0,NoPornografico
0.348065,0.59357,69.354378,122.311982,183.114654,0.349585,0.828645,0.342482,1.516305,0,38.597741,0,61.111341,510.232539,0.172153,173,172,1.16097,0.418945,12.388972,3.198893,0,NoPornografico
0.690848,0.506756,11.939593,165.830931,177.993906,0.642725,0.637532,0.27994,1.462579,0,1.535792,0,21.018941,7499.568901,0.047245,332,236,68.833171,1.752279,64.873288,65.378581,0,Pornografico
0.431472,0.639516,35.177935,76.208261,106.886848,0.426413,3.385836,0.704447,0.204877,0,0.029037,0,33.414654,498.651804,0.186383,83,374,1.200521,0.146973,13.113629,2.421549,0,Pornografico
0.490786,0.610167,21.780031,79.284762,168.230171,0.406492,0.470987,0.663789,1.198527,0,90.015487,1,28.504274,1171.15137,0.077271,466,170,2.745443,0.187663,54.677755,3.573242,0,NoPornografico
0.791377,0.485013,12.767477,84.611145,196.732095,0.678711,0.497675,0.203102,1.090273,0,4.361897,0,19.351112,4569.713996,0.144243,337,253,78.026367,3.324544,70.582093,69.009115,0,Pornografico
0.34853,0.613389,20.341484,65.224752,191.435324,0.323588,2.219069,0.423908,0.651347,0,76.072356,0,40.131695,1312.991991,0.106231,393,260,4.743978,1.509928,46.422581,7.900065,0,NoPornografico
0.402747,0.423609,16.870741,91.170609,197.336055,0.368491,0.785061,0.613517,1.107149,0,43.760809,0,2.242142,965.244733,0.100388,394,367,2.422852,1.401855,35.878664,6.211263,0,NoPornografico
0.37758,0.544251,37.498634,72.29818,172.836452,0.376848,1.150374,0.384488,0.657075,0,0.313501,0,48.624466,1220.104689,0.120683,449,116,4.653809,2.72054,37.428984,15.05957,0,Pornografico
0.879594,0.677868,20.685021,108.549053,190.868575,0.883539,0.020877,0.319294,1.570796,171760,68.512166,1,8.378232,2757.997041,0.281204,180,234,55.408691,26.318359,81.449064,81.608073,0,NoPornografico
0.257279,0.406666,44.893716,80.255906,160.090429,0.428913,0.344746,0.399228,-1.471128,0,72.579275,1,65.228567,2014.406204,0.080997,396,251,8.513997,2.276693,58.195996,21.075195,0,NoPornografico
0.367753,0.607191,33.524522,116.575176,142.296839,0.374923,1.317779,0.348168,0.639083,0,42.068037,0,46.963456,2150.21948,0.071844,344,283,8.604492,7.358236,45.697726,21.999023,0,NoPornografico
0.525442,0.461538,26.040856,121.349695,145.479012,0.551984,0.305811,0.659212,-1.063698,0,47.920716,0,41.331872,1421.501659,0.196701,353,403,10.296061,3.485514,53.001243,22.778646,0,NoPornografico
0.347319,0.444972,29.494871,77.395038,186.054074,0.356003,0.485906,0.413806,0.652847,0,45.508469,0,51.00145,2163.398195,0.054756,359,133,6.638509,5.919759,45.075044,18.220052,0,NoPornografico
0.495629,0.816435,32.62906,80.086991,135.183453,0.4191,0.226052,0.114773,-1.107149,0,47.48759,0,48.713782,2354.805266,0.0596,291,191,8.561035,6.684245,44.640798,18.229818,32.697047,NoPornografico
0.482703,0.598332,29.330457,139.432269,112.758659,0.488106,1.476349,0.60148,0.690036,0,30.49203,1,41.335294,501.989899,0.180671,556,291,1.179362,0.84554,24.997037,4.227539,0,NoPornografico
0.616725,0.657327,62.353962,89.535648,204.335144,0.638749,0.148683,0.326996,-0.588003,0,21.839601,0,78.603496,457.462987,0.273008,45,269,1.47998,1.369466,14.440965,7.184245,0,NoPornografico
0.29443,0.505767,14.392144,67.881963,180.460229,0.403785,0.662637,0.388398,1.13709,0,0.724022,0,24.375102,3399.586145,0.027834,289,278,8.333008,3.819661,48.276497,25.411133,0,Pornografico
0.288917,0.542471,13.729431,63.685603,174.279899,0.372799,0.381644,0.030752,-0.567251,0,0.938813,0,19.949046,5675.562984,0.01667,281,235,13.909668,3.965332,44.868779,26.013021,0,Pornografico
0.587721,0.419088,12.454252,89.354397,144.014062,0.63137,1.765931,0.626079,1.248309,0,1.178382,0,24.964411,3195.782971,0.084172,540,208,22.268555,12.047201,55.172932,47.665039,0,Pornografico
0.687521,0.474784,24.345265,83.704082,214.835817,0.603553,0.882695,0.523124,-1.444884,0,60.538287,0,33.957231,727.445743,0.281212,177,93,3.854818,1.113932,21.186814,6.011068,0,NoPornografico
0.75896,0.648149,15.210759,102.668491,167.626805,0.749651,0.325577,0.271868,0.519146,0,54.800817,0,31.394838,387.480231,0.530473,334,101,2.063151,0.693034,21.494695,3.824219,0,NoPornografico
0.38029,0.310247,15.845895,90.299799,187.003648,0.440309,0.728249,0.165213,0.452778,0,32.712329,0,22.057551,1604.489465,0.092296,336,375,6.154948,3.271973,38.643892,21.980794,0,NoPornografico
0.625057,0.495502,39.510737,126.773085,164.375447,0.379862,0.802753,0.793029,1.297788,0,24.458442,0,40.267485,365.521861,0.284,354,405,0.98291,0.953451,27.235436,4.23763,0,NoPornografico
0.49917,0.555145,22.128691,84.215205,193.248596,0.449518,0.681256,0.658008,0.968509,0,56.30525,0,36.811606,949.31075,0.197178,372,302,4.603027,3.846354,55.588073,10.826172,0,NoPornografico
0.31405,0.324102,40.888288,60.092634,186.136035,0.313919,0.155955,0.44434,-0.764993,0,0.445675,0,55.808017,2165.775829,0.073057,211,176,8.87679,2.631836,29.817168,12.292969,0,Pornografico
0.33671,0.472475,38.798161,51.303049,223.551871,0.341268,0.088228,0.524964,1.267911,0,1.191989,0,54.256703,3486.515078,0.083518,270,292,26.298665,1.739909,46.677483,27.201497,0,Pornografico
0.313837,0.574249,57.157342,80.291306,132.361058,0.319829,0.221487,0.250635,-0.65381,0,99.276263,0,51.50399,3410.944443,0.068045,310,282,20.507487,1.244954,41.75763,21.994141,3.195394,NoPornografico
0.485907,0.548703,14.843008,105.940925,212.608223,0.460717,0.545093,0.5367,0.989143,0,31.437526,0,24.023721,2325.013419,0.060048,203,147,8.408529,6.043132,50.819722,30.225911,7.957654,NoPornografico
0.657391,0.763242,14.819127,111.889769,142.247174,0.599738,0.09327,0.571453,-0.39234,0,36.300512,0,26.208805,1032.825469,0.41327,144,186,11.419759,8.198893,45.40768,29.11263,22.286826,NoPornografico
0.547471,0.673548,32.442072,96.009262,149.320722,0.648038,0.543957,0.639856,-1.462135,0,0.097956,0,60.121868,883.251875,0.218722,401,221,4.420085,3.228516,58.494331,24.626302,0.019268,Pornografico
0.489147,0.420072,30.370541,61.437664,176.866566,0.455666,0.6142,0.246542,0.938822,0,0.378915,0,53.301668,1405.058008,0.186473,203,350,9.536133,6.416504,45.996503,22.986979,0,Pornografico
0.493624,0.457453,29.984673,79.111708,182.474652,0.526468,0.191741,0.270179,-1.519559,0,29.019423,1,55.284844,1073.35238,0.147197,542,145,4.392904,4.21582,45.965409,17.916341,0,NoPornografico
0.516556,0.561178,30.176355,80.864753,183.029957,0.585371,0.216366,0.264708,-0.449514,0,1.993507,0,54.421929,5403.950719,0.056565,354,191,42.789876,11.81543,63.666556,55.158854,0,Pornografico
0.599933,0.551845,22.244835,96.5264,137.900528,0.6014,0.537301,0.319551,0.800103,0,44.053004,0,21.334204,2429.1829,0.055114,90,345,8.424642,4.264648,64.095377,19.357747,0,NoPornografico
0.471103,0.481882,30.71527,142.82433,121.698289,0.470718,0.578149,0.317929,-0.743277,0,98.497574,1,36.569367,4507.145453,0.070204,306,320,36.943359,0.902995,50.509836,37.63444,0,NoPornografico
0.559697,0.52526,44.117849,154.453682,149.25933,0.55303,0.626592,0.366307,0.544594,0,68.343697,0,72.338514,4718.549565,0.069453,446,233,40.057129,25.143555,61.994361,58.160482,6.302157,NoPornografico
0.682728,0.527957,16.339327,144.61251,122.884134,0.620049,0.257892,0.321501,1.107149,0,95.287833,0,9.637441,1421.862048,0.349084,276,198,18.281576,0.791341,79.754012,17.670898,60.386847,NoPornografico
0.695535,0.682902,18.478924,86.630087,150.986919,0.734012,5.408798,0.850841,0.134321,0,58.75509,0,28.859491,194.183766,0.272774,342,22,0.266439,0.051595,64.113786,0.55957,0,NoPornografico
0.604642,0.377645,17.0036,102.636088,115.156363,0.507741,1.992827,0.626002,1.352411,0,74.729617,0,15.26161,2804.444876,0.092326,489,223,18.809896,7.086914,55.196824,25.372721,0,NoPornografico
0.393713,0.46772,29.392157,104.582853,160.621107,0.354095,0.361972,0.553745,1.43279,0,7.149511,1,38.694726,336.409163,0.187378,602,140,0.549316,0.477376,28.436189,8.386719,0,NoPornografico
0.389475,0.427661,26.128721,111.479032,135.643371,0.407175,0.801947,0.553497,-0.054448,90940,1.111973,1,35.317849,4688.272437,0.049521,308,339,28.195638,1.092122,60.10034,33.66276,0.026974,Pornografico
0.539579,0.686319,18.875244,66.153509,162.79386,0.562671,0.807327,0.312627,0.967047,0,0.070474,0,22.584492,588.759451,0.185611,313,159,1.666667,1.655924,38.97756,4.396484,0,Pornografico
0.519584,0.595955,24.284365,71.543325,186.083822,0.545886,0.537503,0.204059,-0.259102,157914,2.952118,1,35.81603,5166.868325,0.070484,330,222,48.743001,1.198893,54.921023,51.623372,0,Pornografico
0.466545,0.693301,27.426536,53.70641,186.931045,0.443062,1.112343,0.367007,0.643501,0,0.398208,0,26.594406,2063.817459,0.088913,318,218,9.810221,1.094401,48.782258,14.805664,0,Pornografico
0.613396,0.239769,12.957038,64.402911,194.460241,0.682777,0.381738,0.351847,-0.521834,0,0.173645,0,11.69439,762.416306,0.276782,313,318,4.167643,2.798828,62.148808,10.605794,0,Pornografico
0.345189,0.707763,12.01588,51.29326,212.326075,0.48562,0.746732,0.48888,1.300823,0,0.170302,0,18.134008,915.570634,0.138328,299,207,3.003743,0.84554,55.470924,6.982096,0,Pornografico
0.454341,0.335626,19.219379,137.672527,104.062824,0.483896,0.2728,0.376715,0.033321,0,0.777511,0,19.989142,4729.738382,0.053706,343,296,31.121745,2.94401,44.587934,40.910807,0,Pornografico
0.469001,0.620682,32.541826,137.532132,187.074541,0.455191,0.793951,0.643108,-0.230402,0,58.102311,1,31.724491,1913.58492,0.12677,329,326,12.024902,8.704753,50.463862,22.309896,0,NoPornografico
0.442962,0.296356,23.781364,62.478193,148.45611,0.438735,0.731172,0.447889,0.607523,0,0.184695,0,45.236475,1368.74935,0.137316,337,365,6.664063,5.701009,43.538038,16.947591,0,Pornografico
0.451641,0.613004,20.623475,104.900889,186.819206,0.496265,1.612186,0.424866,0.706524,0,97.235091,0,36.00785,6111.441051,0.038732,286,217,37.47347,2.424479,52.519104,44.126302,0,NoPornografico
0.39171,0.796862,31.35652,73.321153,176.231824,0.360362,0.464003,0.474449,0.663863,0,77.732915,0,37.248505,1980.520995,0.09271,238,197,9.420085,4.423177,43.92753,18.381836,0,NoPornografico
0.414,0.284702,18.389833,79.697617,188.307417,0.443989,0.857353,0.339516,1.367568,0,1.290261,0,26.758458,5531.978064,0.044705,402,204,35.439453,2.17041,53.173328,40.019531,0.036513,Pornografico
0.615692,0.721914,10.594307,89.706712,192.079785,0.617201,1.052561,0.329538,1.081422,189604,2.044459,1,9.637922,6415.711037,0.057533,287,261,61.344889,4.337402,64.213624,63.375651,0,Pornografico
0.350978,0.337436,36.933105,61.851128,151.922469,0.318806,0.785017,0.832511,0.743756,0,0.29652,0,57.797234,1048.14632,0.131599,371,239,3.745117,2.592285,36.075442,12.03776,0,Pornografico
0.54453,0.547354,14.37116,70.456113,148.884013,0.528527,0.326637,0.229343,0.218669,0,36.981794,0,33.466001,217.681241,0.389043,321,213,0.477539,0.336751,44.168664,1.484049,0,NoPornografico
0.707857,0.539201,11.711879,162.269774,77.928529,0.719577,0.23445,0.802385,-1.192145,0,38.625442,0,4.228885,1273.126984,0.213245,492,195,8.953451,3.809082,44.129266,24.657552,0,NoPornografico
0.406381,0.719164,16.068082,117.413157,107.964314,0.532339,0.144864,0.771854,0.266252,0,23.779259,0,20.133157,1417.553391,0.064637,451,383,3.364583,2.793294,59.281841,19.052734,0,NoPornografico
0.537361,0.561898,19.920786,86.90544,199.138261,0.527651,0.633641,0.17114,0.552657,0,0.71982,0,29.605218,3199.512986,0.083508,408,310,22.144531,13.28125,61.080659,40.110026,0,Pornografico
0.466117,0.514377,23.956034,79.066754,154.2557,0.450072,0.472808,0.571006,0.256151,0,86.321686,0,24.478936,3229.287589,0.083443,351,214,22.541016,2.410807,37.01977,26.558919,0,NoPornografico
0.286676,0.505798,38.74523,86.866094,155.978975,0.348041,0.403254,0.362496,-0.605545,0,71.835525,0,39.050681,2267.38391,0.065539,223,60,8.728027,2.967773,33.361488,15.152344,0,NoPornografico
0.414398,0.681878,20.813048,92.664216,157.289971,0.443022,0.491075,0.438175,0.825578,0,0.930858,0,26.548314,3845.21147,0.066254,327,273,25.375814,4.126465,62.761126,36.95638,0,Pornografico
0.546103,0.520937,13.968926,113.663151,169.82612,0.701286,0.97348,0.161882,0.107806,215435,1.067457,1,13.065987,5908.380085,0.060076,233,233,54.325846,13.450033,72.843898,70.871745,0.035923,Pornografico
0.486917,0.620327,13.826459,108.695812,175.446866,0.564223,0.771163,0.265181,0.018448,0,0.88905,0,17.191964,3683.311975,0.072539,294,314,25.492839,6.675781,60.025139,38.564453,0,Pornografico
0.626581,0.633899,23.964292,90.937363,161.412148,0.498737,0.369333,0.358899,1.299849,0,98.394592,0,46.505747,2973.613491,0.067849,309,211,15.541178,0.397461,75.110941,15.410156,67.670046,NoPornografico
0.549529,0.552401,27.605747,91.289958,181.225112,0.52018,0.078893,0.081266,-0.901157,97128,56.591835,1,40.327097,4612.483548,0.060325,197,260,33.245768,21.533203,56.498216,55.868815,0,NoPornografico
0.416177,0.477514,17.376505,110.733634,173.393818,0.481557,1.032768,0.493018,0.04829,0,0.676524,0,17.100872,3161.662264,0.073507,289,290,19.034017,7.907552,53.503482,38.923503,0,Pornografico
0.977073,0.375565,10.682057,154.650085,159.964251,0.769251,1,0.600316,1.570796,236314,2.189795,1,20.443163,2967.972655,0.426632,323,238,97.3514,9.869954,76.497387,77.609375,0,Pornografico
0.348762,0.314825,20.614809,91.288715,201.839899,0.379827,0.477818,0.178031,-0.394486,0,0.813048,0,21.634403,4882.102956,0.039497,337,266,24.38623,1.384766,49.830823,31.299805,0,Pornografico
0.363009,0.675655,23.574322,61.55063,190.073549,0.384364,0.414679,0.271423,1.570796,91920,0.837274,1,26.359762,4670.179074,0.049812,230,263,28.143229,1.268392,51.483979,30.510742,0,Pornografico
0.513714,0.646728,20.196161,96.708515,175.848674,0.572737,0.363503,0.38241,0.616297,0,0.464164,0,27.136771,3467.647978,0.080406,235,275,25.04541,3.108724,66.718535,35.04069,0.028347,Pornografico
0.601338,0.512657,26.663427,90.783102,201.064794,0.555091,0.416874,0.248859,1.101284,0,0.567918,0,29.819226,3282.039897,0.079402,286,260,22.155762,2.32666,64.338818,24.935221,0,Pornografico
0.510024,0.849206,15.23628,75.006994,166.868185,0.496503,0.395193,0.454008,1.400061,0,93.262591,0,12.707695,543.504617,0.216574,224,78,1.657227,0.104492,71.24145,1.932617,0,NoPornografico
0.490417,0.520077,37.004031,109.182197,135.429406,0.558213,0.537258,0.510476,0.089921,0,0.509498,1,58.843692,2876.611399,0.077091,541,268,16.52474,7.22347,50.9729,49.239258,0,Pornografico
0.586606,0.571484,24.082307,111.494059,195.574298,0.589653,0.595187,0.406332,-0.870903,68431,0.590837,1,32.634166,2139.62655,0.174208,163,245,20.65918,15.691243,56.17125,55.466797,0,Pornografico
0.437848,0.473318,17.311514,92.835717,204.040533,0.595525,0.149064,0.288001,-0.777134,0,1.397047,0,20.824199,4708.774962,0.068228,268,228,39.187663,6.949544,63.490417,60.787435,0,Pornografico
0.554136,0.579751,19.363458,84.241238,168.860345,0.574809,0.204586,0.286171,0.942,0,23.108282,0,20.595703,327.722871,0.34042,330,134,0.947103,0.527669,24.313904,4.551432,0,NoPornografico
0.477505,0.280695,25.259967,97.696468,162.653079,0.602444,0.429038,0.500479,1.530278,0,0.343627,0,39.571207,1311.418398,0.233975,209,274,10.423665,6.639811,57.75344,25.155924,0,Pornografico
0.433769,0.530301,23.889773,88.500835,168.621798,0.544546,0.327807,0.378757,1.184084,0,1.04597,0,37.776114,4592.892711,0.059773,277,265,32.662272,5.486654,64.579242,46.828451,0,Pornografico
0.733672,0.511992,15.681739,70.091962,168.092835,0.724661,3.969967,0.806296,-1.551931,0,0.026601,0,2.157226,657.320851,0.185455,236,339,2.075684,2.043457,39.439089,14.701172,0,Pornografico
0.491017,0.564448,22.346204,112.485017,158.097127,0.524828,0.260676,0.487657,0.863888,0,23.975096,1,30.23158,1356.867099,0.101605,530,380,4.845703,2.497884,43.010765,23.161784,0,NoPornografico
0.700349,0.57007,31.540018,109.041911,196.252644,0.708186,2.608265,0.843493,1.548578,0,12.527427,0,52.28886,528.894444,0.223786,162,221,1.621582,1.434082,32.193026,14.094076,0,NoPornografico
0.456852,0.658054,23.980584,112.601787,125.6404,0.487087,0.18595,0.252418,0.375271,0,0.632819,0,47.219732,3249.804399,0.068709,338,261,18.797363,4.066569,53.519835,32.185872,0,Pornografico
0.468328,0.114659,25.917051,119.598482,123.958608,0.431079,0.649184,0.120715,-0.955859,0,69.474927,0,40.750519,2497.976839,0.085196,358,330,13.770996,3.710286,27.170205,20.675456,0,NoPornografico
0.462398,0.556376,24.387022,102.524462,173.924224,0.446355,0.176311,0.206061,-1.289959,0,0.350976,0,41.8245,2181.533188,0.114682,369,302,14.138021,6.093099,57.102534,31.185872,0.059208,Pornografico
0.607807,0.752719,22.012203,79.104474,159.218946,0.459598,0.518422,0.560685,1.266122,0,0.614209,0,9.796432,1423.688384,0.195217,326,146,10.249837,6.218587,46.208572,21.261068,0,Pornografico
0.479173,0.363275,15.9168,92.024571,148.528265,0.463634,0.152018,0.276541,-0.688924,0,0.847994,0,17.928179,3870.012552,0.092708,320,297,35.967448,0.606283,64.295082,35.923828,0.058533,Pornografico
0.471425,0.400032,37.198805,100.96307,125.453126,0.49198,0.504769,0.477187,-0.682954,0,45.745018,0,50.867827,1557.920923,0.107562,334,314,6.762695,4.004069,49.359166,17.461914,0,NoPornografico
