@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1-weka.filters.unsupervised.attribute.Remove-R3-10,12-13,16-17,22-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute 'Amount of Skin' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.487572,0.81226,0.543172,2397.976839,0.104692,15.594564,10.32194,49.945474,44.170247,Pornografico
0.59777,0.552788,44.905714,1416.205194,0.150279,7.807617,2.723145,30.945355,18.160156,NoPornografico
0.649731,0.611482,43.331216,882.374675,0.175547,3.540527,2.654134,37.092535,8.200521,NoPornografico
0.684644,0.706263,48.938694,2111.595021,0.245206,28.321777,22.852376,63.11874,58.168945,NoPornografico
0.546108,0.705456,97.976657,2702.836795,0.125176,23.688151,4.852539,64.147371,26.272135,NoPornografico
0.647935,0.675102,0.123283,696.759451,0.524581,6.597005,6.460938,75.801667,43.432943,Pornografico
0.512431,0.54105,47.860977,3317.883476,0.079855,22.771647,12.586263,51.626247,47.785156,NoPornografico
0.454056,0.34831,19.703201,884.333045,0.103257,2.091797,0.68571,37.066644,11.713542,NoPornografico
0.730404,0.557719,1.130394,4166.677416,0.138509,62.291178,1.520508,78.308992,63.873047,Pornografico
0.597444,0.430219,63.626568,2754.26111,0.171182,33.638509,10.187663,70.134088,59.516276,NoPornografico
0.65893,0.552133,13.349399,417.865007,0.349008,1.578613,1.535645,34.880322,12.292318,NoPornografico
0.741228,0.458655,69.697585,377.965512,0.282453,1.045247,0.47054,86.588092,1.603841,NoPornografico
0.547907,0.437275,0.263384,1681.300649,0.158582,11.612142,0.789714,49.344248,11.506185,Pornografico
0.321575,0.708997,46.749293,916.575685,0.166161,3.616048,1.956055,51.403383,12.081706,NoPornografico
0.426208,0.541714,0.432175,2491.574819,0.059141,9.510579,4.570801,39.152854,20.40332,Pornografico
0.729912,0.611143,0.002801,85.313709,0.460981,0.086914,0.071777,11.68976,0.398763,Pornografico
0.57986,0.542831,53.695013,1063.796031,0.115813,3.39502,0.640137,45.501441,6.312174,NoPornografico
0.485923,0.666162,83.696442,2711.197185,0.063137,12.021973,2.106934,39.135296,15.240234,NoPornografico
0.306099,0.294063,0.311946,1661.401154,0.103117,7.373047,6.310221,33.342726,29.485677,Pornografico
0.739136,0.678254,33.162699,887.085353,0.510171,10.399577,3.448568,48.560608,26.708008,NoPornografico
0.587181,0.699554,71.594337,369.137085,0.268919,0.949219,0.255046,18.021988,1.402669,NoPornografico
0.580441,0.587267,87.693836,1867.15137,0.111399,10.060221,0.954427,25.492635,11.797526,NoPornografico
0.602322,0.478362,1.070811,4101.128209,0.125823,54.819499,2.738607,72.262704,57.708984,Pornografico
0.489166,0.4495,57.936632,1104.967604,0.171979,5.43929,1.220052,35.436338,10.387044,NoPornografico
0.559499,0.319742,39.943838,1616.957503,0.11831,8.012858,7.275879,42.434961,20.865885,NoPornografico
0.40868,0.32384,81.717934,1613.494516,0.057084,3.849609,0.551432,54.06098,5.608724,NoPornografico
0.427445,0.561161,30.670912,633.830519,0.208089,2.165527,1.716471,22.162975,7.360352,NoPornografico
0.622971,0.614673,29.756545,381.722871,0.292659,1.104655,0.970866,16.244983,3.904297,NoPornografico
0.391269,0.389134,31.045991,423.889394,0.253975,1.182129,1.104167,25.978267,3.999023,NoPornografico
0.484973,0.431367,0.36625,1316.34733,0.223592,10.036133,1.488607,60.458166,13.610026,Pornografico
0.429678,0.542005,15.2869,3433.716954,0.064169,19.59847,10.732585,60.668147,47.748047,Pornografico
0.353797,0.639518,0.657001,4153.711037,0.044516,19.895671,5.902669,63.800275,34.904622,Pornografico
0.306246,0.402116,15.314208,763.002092,0.131854,1.988444,1.51237,17.549718,15.363932,NoPornografico
0.395531,0.557246,1.209774,3544.708945,0.06762,22.009115,6.415039,43.992592,41.219401,Pornografico
0.682495,0.678788,80.662412,362.936075,0.430541,1.469076,0.291667,24.419869,1.887044,NoPornografico
0.498091,0.472076,1.348916,3987.873375,0.07164,29.512533,18.777344,63.951061,55.620117,Pornografico
0.426143,0.528935,2.869096,3534.909955,0.0638,20.651367,2.431478,45.657575,25.505859,Pornografico
0.465053,0.522884,1.399793,3310.774962,0.051049,14.494954,2.588704,58.950611,21.07487,Pornografico
0.397408,0.773923,1.24266,5767.024746,0.040967,35.294759,5.289225,47.314935,45.353841,Pornografico
0.340269,0.635827,61.92743,914.849855,0.150332,3.259277,1.086426,38.621005,6.154297,NoPornografico
0.664396,0.288849,0.094261,731.144228,0.392984,5.441895,4.389486,36.376933,14.173828,Pornografico
0.433004,0.374079,0.402568,1866.070201,0.140165,12.643392,8.939779,58.516489,39.227214,Pornografico
0.571972,0.680974,26.838784,537.220346,0.195502,1.461589,0.777181,22.973013,5.673828,NoPornografico
0.409789,0.513438,54.215429,1546.104689,0.069557,4.307129,1.382813,52.44908,9.54069,NoPornografico
0.557025,0.385857,1.345032,4705.176982,0.08145,46.710449,2.731771,55.67326,49.658529,Pornografico
0.736208,0.31511,5.849191,4740.098772,0.120767,70.289876,8.614095,65.709499,64.842773,Pornografico
0.51321,0.214138,0.197825,1651.1829,0.12768,9.017415,4.313802,48.162381,22.419271,Pornografico
0.69826,0.665035,0.009713,239.982756,0.499127,0.744629,0.542155,22.195,3.814453,Pornografico
0.256167,0.576895,40.052879,1804.832611,0.061107,5.15625,4.360514,34.096048,18.591146,NoPornografico
0.436529,0.368802,0.539731,2107.959595,0.1102,12.68457,12.307129,53.739468,36.515951,Pornografico
0.49563,0.692208,0.806422,1685.141269,0.197348,14.516927,12.37321,61.612244,34.892904,Pornografico
0.590132,0.402266,37.421644,876.842712,0.216562,4.313151,2.224935,39.142517,12.203451,NoPornografico
0.579854,0.507387,33.389148,2532.139177,0.075044,12.46403,10.698568,36.67315,28.772135,NoPornografico
0.693962,0.345333,28.48725,695.119841,0.344892,4.316895,4.070475,56.27331,15.523438,NoPornografico
0.692491,0.64712,19.420736,300.994949,0.565361,1.326823,1.191895,32.789756,6.979492,NoPornografico
0.484482,0.335217,41.731881,1371.35238,0.080466,3.919922,1.303385,52.264115,10.191081,NoPornografico
0.411412,0.558862,80.530709,2385.793073,0.048453,7.144206,0.926432,50.385854,9.789388,NoPornografico
0.566122,0.393352,1.257141,4131.152596,0.096158,42.510579,13.382813,61.805688,56.797201,Pornografico
0.311859,0.39514,0.827537,2502.756493,0.109389,17.749186,11.965495,51.015149,37.762044,Pornografico
0.478234,0.472414,0.54926,1024.582828,0.170964,4.649089,3.153483,42.573584,16.691732,Pornografico
0.275577,0.297725,0.252597,1997.876334,0.069545,7.190755,1.822917,39.322241,14.491536,Pornografico
0.217681,0.465201,2.391642,3318.833837,0.042675,12.17627,5.060872,42.407255,22.638672,Pornografico
0.787056,0.625902,22.349823,267.39697,0.454667,0.842122,0.539876,34.781936,4.053385,NoPornografico
0.453709,0.7375,0.582404,5362.075611,0.060062,44.733724,0.153646,54.822872,45.122721,Pornografico
0.700311,0.627442,2.585522,5361.689609,0.082994,61.804688,15.359863,65.868597,67.747721,Pornografico
0.563398,0.494105,1.386889,3305.922148,0.135923,38.480957,6.417155,56.621302,49.96875,Pornografico
0.466219,0.292525,0.230287,1008.658946,0.185465,4.887858,4.146973,45.672217,31.119466,Pornografico
0.708484,0.445098,62.5447,1046.097546,0.307958,8.729818,3.039551,49.707016,14.109701,NoPornografico
0.406654,0.578318,43.824057,332.693434,0.260274,0.746257,0.72526,19.558228,1.813151,NoPornografico
0.564486,0.847007,1.473557,2033.533188,0.138337,14.818685,6.365234,62.203045,32.831055,Pornografico
0.764831,0.754169,48.717994,1079.646753,0.290766,8.779622,8.405599,37.166022,18.408854,NoPornografico
0.524503,0.580727,3.835159,5338.573952,0.070785,52.259277,9.203288,65.628297,64.307292,Pornografico
0.676358,0.414603,36.611947,906.315801,0.394053,8.384603,2.529134,39.309699,19.115885,NoPornografico
0.826691,0.323683,2.298292,4239.800215,0.151038,70.330892,1.69694,83.028334,65.510417,Pornografico
0.37605,0.700013,54.138193,541.445743,0.205451,1.560221,0.435059,16.159575,3.000977,NoPornografico
0.233604,0.592151,43.854922,792.558441,0.089084,1.449544,1.028971,19.928075,4.711914,NoPornografico
0.44569,0.799242,55.617229,1822.82251,0.081668,7.029297,6.106445,58.822898,13.195313,NoPornografico
0.591119,0.491356,65.932225,1406.832611,0.161977,8.304362,3.172689,45.885541,13.015951,NoPornografico
0.36258,0.62938,0.829173,6482.557934,0.026756,29.125814,7.451335,57.974449,57.872721,Pornografico
0.867395,0.466987,5.698979,4481.706853,0.164803,85.747233,3.022949,82.878767,81.376302,Pornografico
0.440603,0.514188,0.645071,3311.37085,0.078064,22.173503,9.579102,59.517132,48.761719,Pornografico
0.533257,0.725584,0.555343,5336.404471,0.052876,39.005534,2.999512,59.471983,42.099609,Pornografico
0.509707,0.184399,7.332493,1802.236724,0.113527,9.551921,2.950358,26.281838,19.152995,Pornografico
0.681692,0.288715,30.117223,393.078211,0.447479,1.791016,1.376302,22.909204,6.137044,NoPornografico
0.482274,0.385127,0.510404,1515.536147,0.083432,4.96403,0.329915,41.26765,9.347005,Pornografico
0.371932,0.473463,3.731666,1151.10974,0.102836,3.529785,2.256999,44.004309,21.176758,Pornografico
0.798503,0.351954,22.827474,700.066017,0.124422,1.57959,0.869141,19.22842,7.398112,NoPornografico
0.55364,0.464094,21.759406,294.409163,0.393692,0.883952,0.61849,15.604777,4.11849,NoPornografico
0.365881,0.677465,0.652569,2997.439826,0.059652,13.883464,3.274414,41.444951,26.848958,Pornografico
0.525521,0.420401,65.616166,3126.89567,0.034816,8.818034,4.02181,61.955826,13.933919,NoPornografico
0.479676,0.73867,0.452039,3166.309883,0.070593,18.333171,4.444824,46.555223,28.666667,Pornografico
0.335125,0.298678,0.251158,3204.282538,0.049863,13.262044,2.523926,43.521292,19.847982,Pornografico
0.583314,0.621795,32.032559,461.379726,0.222465,1.226725,0.520996,9.189525,4.079102,NoPornografico
0.463112,0.571944,83.870968,1364.95036,0.109463,5.282878,0.757813,32.411514,7.527995,NoPornografico
0.674295,0.765012,6.79139,4632.095813,0.09621,53.473958,3.026855,67.758646,48.769206,Pornografico
0.428261,0.735928,6.212882,3708.868325,0.092928,33.113118,6.254557,58.491188,43.344401,Pornografico
0.496032,0.618787,34.428675,512.416306,0.331855,2.257161,1.83903,35.735588,6.765951,NoPornografico
0.794706,0.52811,1.325679,4059.613491,0.1737,74.15446,2.889811,82.639182,77.625651,Pornografico
0.501521,0.646048,93.057587,967.35238,0.265086,6.425781,0.540202,66.991057,7.342773,NoPornografico
0.417133,0.662832,33.034693,1582.815367,0.083788,5.437663,4.463542,42.229162,20.492188,NoPornografico
0.509465,0.541153,0.623505,2728.594155,0.119615,23.069173,2.144368,51.410888,30.760417,Pornografico
0.392318,0.731084,16.833201,647.060966,0.171423,1.859212,1.623535,47.52106,11.890951,NoPornografico
0.498435,0.629211,58.129032,977.979798,0.264441,6.551758,1.875,35.395445,10.595703,NoPornografico
0.645343,0.602319,33.626832,1000.038672,0.268472,6.955078,6.264486,63.484281,20.740234,NoPornografico
0.498435,0.629211,58.129032,977.979798,0.264441,6.551758,1.875,35.395445,10.595703,NoPornografico
0.381305,0.562485,0.245239,2390.964646,0.077607,11.492513,6.29541,50.509272,26.930339,Pornografico
0.332434,0.375408,0.927688,2501.072293,0.05458,8.844076,2.842448,44.922477,14.208008,Pornografico
0.47434,0.599682,0.730217,4631.738382,0.079008,43.906576,1.349284,60.779655,46.578125,Pornografico
0.703848,0.498592,0.062857,884.582828,0.306095,6.204427,3.637207,39.26123,21.835938,Pornografico
0.612134,0.455827,1.685041,2986.469263,0.198722,45.912435,7.350423,70.195773,48.837891,Pornografico
0.730755,0.624714,0.02412,145.84062,0.687415,7.727214,1.529297,46.666124,31.941732,Pornografico
0.321978,0.539111,1.806342,1630.205194,0.097616,6.720052,5.761393,42.515952,20.690104,Pornografico
0.529462,0.990741,0.659177,3352.216521,0.078852,22.953288,0.069661,72.708145,23.397461,Pornografico
0.420664,0.576264,87.054845,2177.692568,0.110454,13.568848,5.552734,56.60233,19.734701,NoPornografico
0.41587,0.413898,21.343077,587.220346,0.120661,1.077799,0.715332,22.841675,5.656901,NoPornografico
0.383075,0.627641,80.011372,2719.391052,0.074767,14.322591,3.890299,46.133652,20.610677,NoPornografico
0.569675,0.329414,58.509317,1741.175757,0.117905,9.25944,4.996419,41.459779,16.770833,NoPornografico
0.258727,0.474013,0.663799,3674.802307,0.044746,15.652669,12.760905,42.897978,32.474284,Pornografico
0.39761,0.391013,3.681169,6137.656347,0.031821,31.051921,13.178874,57.660431,46.504883,Pornografico
0.533695,0.520092,0.940577,3920.6816,0.106514,42.412923,3.736654,61.717155,38.35026,Pornografico
0.703627,0.940137,99.517269,3632.129076,0.173026,59.129395,7.329102,79.760804,65.005534,NoPornografico
0.714511,0.593178,91.684956,2027.869191,0.199771,21.280436,1.5625,64.948237,20.913086,NoPornografico
0.498543,0.649802,78.24733,2854.503751,0.049,10.342448,2.132161,62.74655,15.575195,NoPornografico
0.58624,0.672833,34.370536,1592.322943,0.100848,6.623698,3.060384,41.962053,20.964844,NoPornografico
0.594335,0.549002,0.5882,3290.927199,0.108384,30.406738,1.655762,65.141521,33.52181,Pornografico
0.677046,0.611446,29.499157,746.551299,0.185551,2.678874,2.079753,63.51807,10.035156,NoPornografico
0.450593,0.473449,1.084955,5457.939392,0.05818,44.895182,5.771647,58.40892,56.147786,Pornografico
0.516835,0.505762,0.686027,4473.108007,0.092647,48.019694,2.49349,64.890004,44.165365,Pornografico
0.414826,0.694615,95.542664,2301.290547,0.10591,14.52946,0.810384,58.595204,15.431315,NoPornografico
0.47299,0.413425,65.409358,4003.745525,0.037812,15.701335,5.612142,46.532035,24.086589,NoPornografico
0.554552,0.345481,58.510265,2865.481456,0.117702,25.034993,12.258301,49.772029,45.42806,NoPornografico
0.372933,0.390471,0.430109,1518.18795,0.094481,5.641113,2.313639,45.993742,15.09668,Pornografico
0.409441,0.436233,0.69391,3175.082395,0.087077,22.739583,4.713216,41.84529,35.126628,Pornografico
0.522749,0.4311,38.926256,2254.991991,0.107669,14.182454,5.507324,47.17547,35.039714,NoPornografico
0.302596,0.308809,0.70057,4107.520128,0.045402,19.842936,4.673991,46.21987,28.57487,Pornografico
0.313112,0.446601,47.745969,748.031529,0.073763,1.069173,0.259766,32.820614,2.967773,NoPornografico
0.764489,0.432393,3.770532,7089.225756,0.058509,76.17041,4.498372,70.281949,71.518229,Pornografico
0.641108,0.24805,0.117174,1072.541197,0.291753,8.693848,5.468424,39.068146,17.527018,Pornografico
0.465462,0.642994,2.581172,7695.413706,0.030232,46.376628,1.312988,51.23961,48.54362,Pornografico
0.516216,0.671539,100,1406.648845,0.094918,4.865072,0.058919,72.149394,5.159831,NoPornografico
0.589761,0.650915,4.488923,2292.86414,0.250883,34.166178,15.101563,63.246782,54.909505,Pornografico
0.406099,0.443169,0.66663,3438.317026,0.080784,24.739258,17.397624,61.403854,54.551107,Pornografico
0.542031,0.533656,100,7450.878426,0.037554,54.005697,6.535807,60.953331,60.242839,NoPornografico
0.487995,0.220479,0.47319,1865.349422,0.24993,22.527181,5.011556,53.477403,37.949544,Pornografico
0.577064,0.652117,49.06571,1363.587878,0.136033,6.552083,5.519531,24.263511,14.703125,NoPornografico
0.604863,0.492998,3.138817,8826.967097,0.029859,60.265951,2.336589,61.5889,60.67513,Pornografico
0.435654,0.344002,0.147124,887.67114,0.169033,3.450195,1.553223,57.737557,8.995117,Pornografico
0.598475,0.648135,41.100902,1537.075252,0.225672,13.811361,8.508464,68.446888,35.145182,NoPornografico
0.354134,0.459536,39.570006,1378.011327,0.13591,6.685384,3.534993,37.013402,19.031901,NoPornografico
0.756214,0.620927,24.286206,241.84062,0.424882,0.643717,0.322591,13.73713,2.838867,NoPornografico
0.526234,0.634322,99.074615,1812.354473,0.084189,7.163249,0.257487,62.292574,7.246419,NoPornografico
0.650226,0.614747,61.872791,1043.15137,0.329159,9.27832,5.399251,60.350056,14.642253,NoPornografico
0.501294,0.673734,0.560609,3345.263202,0.076672,22.226237,5.151204,54.372571,27.053711,Pornografico
0.568294,0.494751,31.748195,735.487373,0.249461,3.495605,3.405599,51.315173,14.333984,NoPornografico
0.375743,0.71963,49.128586,1348.648845,0.092459,4.356283,3.228027,33.572224,10.179362,NoPornografico
0.473637,0.633584,1.242942,3396.726189,0.104676,31.284993,8.406413,58.102478,47.199219,Pornografico
0.457955,0.667011,1.455961,4669.593288,0.069537,39.277181,2.710286,61.361222,44.057617,Pornografico
0.452525,0.654877,39.799202,914.465079,0.243439,5.273438,4.889974,39.305205,14.363281,NoPornografico
0.43374,0.592945,39.592147,908.256926,0.145805,3.115723,1.951335,36.222643,9.00293,NoPornografico
0.509522,0.535091,87.687624,824.842712,0.214696,3.783854,0.110514,52.403437,4.597656,NoPornografico
0.566477,0.432026,67.262504,992.90873,0.337929,8.630046,3.448079,43.200015,15.515625,NoPornografico
0.681464,0.646667,1.360545,6912.200503,0.052109,64.493001,1.05778,69.834165,65.879883,Pornografico
0.417664,0.644255,25.098663,824.232539,0.128881,2.268066,1.687988,26.125738,9.81543,NoPornografico
0.569553,0.746371,1.685852,2365.709812,0.199698,28.951172,0.30127,75.428322,28.79069,Pornografico
0.521234,0.638009,85.217391,344.651804,0.223536,0.687826,0.045898,67.387218,0.935872,NoPornografico
0.774478,0.28696,1.578318,3281.942351,0.236082,65.870931,7.900228,72.227796,56.973307,Pornografico
0.45294,0.429346,74.569402,2499.682466,0.052624,8.517741,1.643066,40.165718,12.851563,NoPornografico
0.38175,0.361227,1.694987,2119.567676,0.060304,7.017904,2.596517,36.029082,20.05599,Pornografico
0.435329,0.357062,0.327183,1948.195093,0.068532,6.737956,6.639811,42.536719,24.99349,Pornografico
0.675247,0.633735,41.694549,1370.27417,0.150804,7.334961,3.87028,29.234639,18.97168,NoPornografico
0.402152,0.53121,41.819699,188.225397,0.27737,0.254557,0.123372,14.781863,0.779948,NoPornografico
0.381294,0.59148,62.188755,2908.503751,0.060159,13.182943,5.85319,34.523065,26.996419,NoPornografico
0.522394,0.578406,23.874555,379.220346,0.371902,1.385417,1.099935,30.222335,6.030599,NoPornografico
0.39374,0.436445,0.851005,4089.769912,0.065707,28.469564,12.092448,55.706244,41.001302,Pornografico
0.493634,0.608332,94.353984,3072.383043,0.136034,33.263509,9.181966,52.720651,43.32194,NoPornografico
0.400811,0.447899,54.808339,536.818326,0.309391,2.30957,0.854329,26.436512,4.356445,NoPornografico
0.537178,0.772185,2.448892,1916.957503,0.219699,20.913249,12.085775,67.044738,33.990885,Pornografico
0.356514,0.330959,42.883474,1477.543289,0.134808,7.623698,2.30778,36.278562,23.136068,NoPornografico
0.560324,0.414843,43.401419,1129.494516,0.149328,4.934896,2.714681,36.773341,12.064128,NoPornografico
0.573395,0.509224,75.518288,4447.883476,0.075406,38.643717,13.962565,59.283628,52.757813,NoPornografico
0.586296,0.68248,93.338696,1413.661038,0.193881,10.036784,0.519043,66.051268,10.521159,NoPornografico
0.565991,0.269475,35.678623,1343.920923,0.146737,6.865234,6.351725,51.119199,23.341146,NoPornografico
0.312591,0.6598,26.547997,630.67619,0.155313,1.60026,1.105469,26.099527,7.680664,NoPornografico
0.473658,0.79172,54.908524,4710.309883,0.043048,24.741374,15.307617,40.806997,40.264648,NoPornografico
0.382759,0.639996,10.986946,312.610173,0.259428,0.656738,0.604329,33.887661,6.408529,NoPornografico
0.347485,0.570626,70.170828,3008.746391,0.065619,15.387533,14.411784,48.847838,31.460612,NoPornografico
0.616794,0.709921,95.379273,978.658946,0.143741,3.566243,0.08903,23.547561,3.65625,NoPornografico
0.401077,0.606657,41.380436,640.43355,0.154094,1.637207,0.406413,15.867335,4.985026,NoPornografico
0.60435,0.680841,100,2175.432683,0.138554,16.985514,0.453451,78.202702,16.179036,NoPornografico
0.719441,0.607004,0.817442,1184.239682,0.362791,13.179688,9.329102,66.851493,56.570964,Pornografico
0.455369,0.489709,0.745386,4746.397329,0.071741,41.866374,2.462891,55.950142,44.80599,Pornografico
0.585735,0.682794,56.863839,318.936075,0.370245,0.975586,0.291829,19.743814,1.75,NoPornografico
0.591116,0.723167,8.40555,1947.952452,0.261372,25.691243,9.872884,77.222717,42.191081,Pornografico
0.704487,0.633788,28.017002,542.190909,0.344199,2.621094,1.916992,20.966432,8.194661,NoPornografico
0.770902,0.565975,0.681272,1515.771645,0.373636,22.237467,13.479167,48.863586,41.728516,Pornografico
0.800689,0.558331,1.294516,5676.750576,0.095567,79.777181,2.228678,77.665063,75.157552,Pornografico
0.304221,0.670522,42.832076,1381.962554,0.086272,4.268066,2.280436,38.146927,12.986003,NoPornografico
0.593074,0.525636,2.183266,3048.500792,0.066219,15.941243,9.547689,67.182534,50.618164,Pornografico
0.588307,0.268684,0.826715,4546.657213,0.083082,44.489746,2.674805,57.10543,50.277018,Pornografico
0.446384,0.540593,25.043472,991.889394,0.18668,4.75765,1.291667,36.00335,17.78418,NoPornografico
0.340596,0.515299,3.684208,3425.689609,0.043731,13.293945,1.667318,46.80898,18.389648,Pornografico
0.312152,0.579448,0.248309,1931.668181,0.06076,5.872884,5.082031,49.096902,19.547201,Pornografico
0.685041,0.442356,100,2344.638744,0.150528,21.43571,1.142415,68.856432,18.135091,NoPornografico
0.604739,0.614792,63.775494,908.825469,0.299088,6.399251,1.405924,38.794515,10.10319,NoPornografico
0.446083,0.432999,59.19161,2947.800215,0.057024,12.835775,10.111491,56.024359,23.186198,NoPornografico
0.680501,0.525634,48.583158,651.504617,0.428157,4.707682,2.697266,34.720244,9.75293,NoPornografico
0.675795,0.679001,49.286324,1111.394011,0.285405,9.131999,3.941081,41.928894,18.67806,NoPornografico
0.690922,0.340161,63.029143,1800.555483,0.322941,27.120931,9.477865,53.935909,46.254232,NoPornografico
0.449154,0.594834,0.32917,4039.024746,0.048615,20.544434,14.321615,57.637596,48.627604,Pornografico
0.402607,0.438752,44.912762,910.600072,0.12643,2.715658,2.429362,47.386996,9.962891,NoPornografico
0.585603,0.459211,13.152346,391.823376,0.230168,0.915365,0.606608,30.851681,7.410156,NoPornografico
0.662601,0.344801,1.275333,7717.087804,0.042795,66.018717,1.688314,64.641332,65.017904,Pornografico
0.571391,0.315817,0.942336,4836.983115,0.093936,56.93099,3.459798,61.050425,56.133138,Pornografico
0.846044,0.500122,88.282855,2208.34733,0.483486,61.078451,6.176758,66.077129,55.599284,NoPornografico
0.457015,0.354828,2.499184,3609.478498,0.092759,31.305013,7.854492,60.689825,49.023763,Pornografico
0.609598,0.532515,0.13436,1212.70772,0.151365,5.766439,5.728353,53.676185,17.650391,Pornografico
0.803794,0.347793,6.278172,5916.150504,0.088331,80.086589,4.693848,63.367734,65.286133,Pornografico
0.534539,0.621697,0.955835,2745.623592,0.109814,21.444173,2.748047,60.268419,24.673503,Pornografico
0.737472,0.497983,100,7006.629868,0.052713,67.035807,5.571777,59.831791,54.185547,NoPornografico
0.684306,0.473962,0.512799,719.002092,0.399976,5.356283,5.327474,64.989394,22.750977,Pornografico
0.65647,0.564206,23.781609,498.225397,0.302024,1.942057,1.547526,18.620354,8.496094,NoPornografico
0.352706,0.55493,0.422751,4286.826694,0.042864,20.404948,1.154948,42.492555,26.851237,Pornografico
0.467212,0.600263,58.739947,1350.70772,0.102468,4.842611,3.651693,48.335291,11.454753,NoPornografico
0.315342,0.656607,1.534862,2683.956636,0.071482,13.338704,10.285645,56.596277,28.124023,Pornografico
0.365013,0.482581,0.2506,1351.116882,0.101239,4.787435,1.64681,45.780787,12.982422,Pornografico
0.503001,0.3976,1.591924,2124.832611,0.126546,14.80013,12.035156,56.16063,34.689779,Pornografico
0.657067,0.608295,0.62988,2189.71277,0.178995,22.232259,5.359375,62.265968,51.019531,Pornografico
0.531614,0.630823,39.873444,613.144228,0.305263,2.972819,1.55778,41.388308,7.716471,NoPornografico
0.603028,0.325797,90.401822,2549.800215,0.166997,28.124837,2.177572,62.717531,28.305339,NoPornografico
0.595343,0.488674,31.34254,360.350288,0.384726,1.294108,1.178548,57.535817,4.572917,NoPornografico
0.464639,0.473081,52.139505,2654.143361,0.074138,13.528809,4.833984,43.428486,28.094076,NoPornografico
0.216342,0.402646,0.589365,3541.738382,0.027762,9.020833,3.818522,40.686751,20.061523,Pornografico
0.641422,0.825981,33.321213,632.47518,0.394025,4.083008,2.783691,42.312826,12.533854,NoPornografico
0.827786,0.634775,2.036514,6409.319118,0.074271,79.033366,1.44401,81.94087,78.008464,Pornografico
0.556023,0.819837,92.994085,607.487373,0.313188,2.993978,0.172038,39.240997,3.192057,NoPornografico
0.43778,0.443587,18.46444,964.47518,0.065965,1.589518,1.449382,23.884022,10.010091,NoPornografico
0.678004,0.710924,40.366773,806.11479,0.312515,5.260579,3.599772,47.553787,11.963867,NoPornografico
0.332382,0.294581,77.131321,1428.14632,0.044804,2.367188,0.350749,42.221932,3.547201,NoPornografico
0.432505,0.292412,79.156439,4970.414572,0.032192,20.601888,4.530273,46.996125,25.99349,NoPornografico
0.47926,0.610716,3.57749,3892.836795,0.061527,24.152669,1.614421,58.935521,27.727865,Pornografico
0.542275,0.602154,1.260627,3585.4987,0.162243,54.029948,5.041667,61.969034,56.531901,Pornografico
0.438648,0.582512,98.219049,2403.290547,0.082153,12.291504,0.171712,50.869119,13.178385,NoPornografico
0.463431,0.4558,1.136499,4612.816593,0.059198,32.629557,8.519531,68.363496,64.335286,Pornografico
0.303893,0.28732,0.185859,1488.690476,0.098611,5.661133,5.23291,39.449994,29.252279,Pornografico
0.363139,0.53892,5.714519,2405.106781,0.094878,14.216797,13.961914,52.672578,39.096354,Pornografico
0.463969,0.748599,20.500685,1078.139177,0.085627,2.578288,1.9139,26.591817,13.549154,NoPornografico
0.572029,0.503056,74.90848,2897.256059,0.109932,23.903809,7.074219,41.290373,30.055339,NoPornografico
0.227192,0.475217,0.450859,2811.824602,0.053525,10.962402,4.624837,43.9706,24.343424,Pornografico
0.569232,0.708628,16.131134,490.534055,0.311726,1.943034,1.761882,30.656988,12.491211,NoPornografico
0.457866,0.768549,0.143976,1589.124025,0.12898,8.437337,1.783366,55.501745,14.556315,Pornografico
0.67548,0.549617,0.304942,1240.884343,0.35013,13.965658,12.69401,53.641436,46.510742,Pornografico
0.595707,0.662346,3.908615,5456.230806,0.076965,59.353678,7.858887,67.199366,66.22168,Pornografico
0.642919,0.620181,1.386696,1715.359523,0.193222,14.727702,3.372233,55.689218,26.452148,Pornografico
0.458935,0.742566,18.982471,518.048773,0.145201,1.00944,0.643066,20.102234,6.091146,NoPornografico
0.46637,0.556943,0.237423,3299.589104,0.07368,20.779785,1.659505,57.303098,20.21224,Pornografico
0.640899,0.541598,100,2095.148412,0.238404,27.108887,1.154785,70.998755,24.851237,NoPornografico
0.630673,0.498972,20.002868,376.894444,0.343376,1.263509,1.105794,20.720492,6.810547,NoPornografico
0.405359,0.469718,70.091776,1510.991991,0.061423,3.63265,1.653646,51.899068,7.235677,NoPornografico
0.717755,0.420058,16.767787,3715.734198,0.188267,67.333659,1.06071,72.717547,65.976888,Pornografico
0.553446,0.545289,0.357029,3007.831745,0.075923,17.792969,4.114421,57.061253,29.778971,Pornografico
0.421818,0.706584,1.570495,3903.713996,0.073787,29.127604,2.525716,49.855057,33.935221,Pornografico
0.619454,0.378574,50.481352,1440.180808,0.1516,8.145182,2.104655,42.76064,16.636068,NoPornografico
